 	oocyte	sperm	placenta	trophoblast stem cell	episc	esc	HSC	Common Lymphoid Progenitor (CLP)	Common Myeloid Progenitor (CMP)	Granulocyte-Monocyte Progenitor (GMP)	Megakaryocyte-Erythroid Progenitor (MEP)	pre B Cell	B Cell	monocytes - classical	dendritic cell - plasmacytoid	macrophage	thymocyte DN	thymocyte - DP	T Cell	natural killer cells	neutrophils	microglia	erythroblast	spleen	Langerhans cell	lymph node stromal cell	medullary thymic epithelial	terminal bronchiolar epithelial cells	endothelial cell - gonad	endothelial cell - blood vessel	endothelial cell - lymphatic vessel	msc	osteoblast	keratinocyte	mef	fibroblast - cardiac	fibroblast - skin	fibroblast - thymus	myoblast	skeletal muscle	cardiomyocyte	mammary gland - lactating	adipose - white	adipose - brown	bladder	kidney	liver	lung	prostate	pituitary	thyroid	pancreas - islets	pancreas - whole	intestine - large	intestine - paneth cell	intestine - small	nsc	npc	neuron - glutamatergic	olfactory epithelium	retinal pigment epithelium	cornea	lens
Zfhx2	-0.001618392	-0.001354019	-0.001133687	-0.000798178	-0.002800816	0.003559611	-0.003138587	-0.003386158	-0.000664305	0.000259965	-0.001009873	0.003311471	0.000638112	-0.001472848	0.000764471	0.002341329	0.003502953	-0.000101512	-0.000190544	9.96E-05	0.00148403	0.000615436	-0.001975201	-0.001032083	-0.002558421	-0.001844383	0.001859644	0.002278932	0.000854583	0.003419541	0.001691569	-0.000177891	-0.000352669	0.003324454	4.77E-05	0.001360923	-0.000470015	-0.002792711	-0.00227095	0.003865344	-0.002427657	-0.000695803	-0.001926677	-0.001763472	-4.55E-05	-0.00131119	0.004357579	-0.002301934	-0.002218851	0.002082512	0.003105822	0.001417377	-0.002009026	-0.002390846	0.002599955	-0.001069254	0.001992117	0.001821931	-0.002550442	-0.00140751	0.001187431	-0.002637929	0.001855734
Zfhx3	0.000692724	0.000765468	-3.66E-05	0.000349338	-0.000244471	0.000996673	0.000949937	0.0021108	0.002097265	0.00060417	-0.003596385	0.004720446	-0.004145146	0.000342757	0.002750899	0.002689636	-0.003274671	-0.003060021	-0.002933836	0.003540091	0.000571123	1.81E-05	0.000677072	-0.005129745	0.001439542	0.001403449	-0.000391477	-0.001204616	1.19E-05	-0.006131133	0.00249022	-0.000138343	-0.000284624	-0.004041297	0.000235207	0.00036095	-0.000449319	0.000129056	0.001081336	0.000244835	-0.000217242	9.86E-05	-0.000698547	0.001144195	0.000502594	0.000393503	-0.001775847	0.000111759	0.000657817	0.000323622	0.000154964	0.000140839	0.000624422	9.84E-05	0.000395785	0.001646148	0.000972301	0.000574818	-0.002412626	0.000675548	0.000582915	0.001201442	4.21E-05
Zfhx4	-0.000112199	-0.000698357	-0.000786289	-0.000596769	-0.00091107	-0.000414524	0.000267551	-0.000396946	-0.000891359	-0.000161458	-0.000304635	-0.00067621	-0.000254294	-0.000661697	0.00034525	0.00029069	0.000792037	6.73E-06	0.000102268	8.59E-05	0.000416055	-0.000640159	-0.001443495	0.000664168	-0.000622379	0.002047908	-0.001421668	-0.001999701	6.14E-05	-0.001606434	-0.001353278	0.000862044	0.001788563	-0.002211414	0.001448665	-0.00040326	0.000572512	0.00213904	0.000469865	0.002499269	-0.003794624	0.00434826	-0.003295225	0.002989871	-0.001640847	-0.00090561	0.004044961	-0.000877355	-0.001054594	0.003478707	-0.002107179	-0.00165223	-0.002382188	-0.000221513	-0.000331762	-0.000254807	-0.002128961	0.001995702	-0.001680672	0.001630882	-0.000843799	0.004037121	0.002932455
Zfp1	-0.001543242	0.001981433	-0.001279492	0.001964529	-9.16E-05	-0.000241105	0.000109292	0.001521397	-0.000675768	-0.002812936	0.001374498	-0.001135659	0.000976786	0.000585771	0.00205707	-0.004022575	-0.000792135	0.001833953	0.003926707	-0.004621267	-0.000142801	0.003150367	-0.001926145	0.001158926	-0.001095249	0.004938275	-0.001280469	0.001349946	0.000695784	-0.003424148	0.00454176	0.000232623	0.002105834	-0.000600236	0.000947107	0.001112948	-0.002146705	-0.002418951	-0.000636372	0.004379956	-0.004041061	0.001496	-0.002971084	-0.002966945	0.001771109	0.002656368	-0.001209257	-0.002608138	0.001237274	-0.00226905	0.001683863	-0.001390493	-0.000837841	-0.004525627	0.004129581	-0.001575103	-0.000673709	0.001084268	0.000458719	0.00126681	2.67E-05	0.000419534	-9.57E-05
Zfp101	-0.001844447	-0.000352951	-0.000336142	-0.001713757	-0.001989777	0.002568982	-0.004526248	0.003980058	0.00386474	-0.001050528	0.001201411	0.004074435	-0.003349531	-0.00047749	-0.000708291	-0.000147999	-0.002549432	-0.000732828	0.000176686	0.000272642	-1.08E-06	0.000223356	0.002849605	0.000120801	-0.000202122	0.000563936	0.00031264	0.003029362	0.001797544	-1.96E-07	0.000440253	-0.000708277	-0.000331624	0.000462167	-0.000964595	-0.002260515	0.00080505	4.56E-05	-0.00113985	-0.000758939	-0.001597379	-0.000542031	-0.000312531	0.000773913	-0.000438973	0.003769703	-0.002528827	-0.000615372	0.000393236	-0.001046571	-5.52E-05	0.000246828	8.41E-05	-0.003613371	-0.000960751	0.003548931	0.000735269	-0.000291691	0.001513187	0.001975637	-0.002558641	0.001492786	-0.002059735
Zfp105	-0.000633381	-0.000332552	0.000195514	-0.002129068	0.002157667	0.002093233	5.87E-05	-0.001097017	-3.06E-05	-0.000261134	-0.000334439	-0.001292372	0.000161894	-0.000453623	6.18E-05	0.001067667	-0.000137234	0.00015022	7.67E-05	0.00025785	1.04E-05	-0.000567097	-1.24E-05	0.000106874	0.000115014	0.000355326	0.000151698	5.34E-06	-0.000758614	-0.000395427	-0.000267032	0.004226471	-0.000990278	-0.000423655	-0.003426	-1.97E-05	-0.000259032	-0.000101046	0.002704384	-0.000761074	2.67E-06	-0.001006311	0.000763809	0.000446796	-0.000277559	-3.66E-05	0.000181895	-4.59E-05	0.000308683	-0.000308076	3.66E-06	-0.000161245	-0.000155116	0.000351424	-0.000302222	-0.000250256	-0.000773027	-0.001724617	-0.001103953	-0.000546471	-0.000385122	0.000537918	0.003433264
Zfp108	0.001619504	-0.000172217	-4.62E-05	-0.000144084	-0.000143483	-0.000357701	0.000101751	-6.00E-05	0.000219194	-0.000229352	-0.000158388	-0.000228947	-0.000237687	-1.17E-05	-9.64E-06	9.52E-05	-6.51E-05	6.08E-05	0.000143508	1.77E-05	-0.000355673	0.00015525	6.38E-05	-6.92E-05	8.06E-05	-0.000163174	-0.000220923	-0.000223449	-0.000102874	0.000130545	4.50E-05	9.73E-05	4.23E-05	-0.000110328	0.000158575	-0.000157118	4.84E-05	4.33E-05	-4.23E-05	-0.000149842	3.12E-05	4.77E-05	0.000141202	8.54E-05	-0.000165683	-5.02E-05	-2.50E-05	8.95E-05	-1.05E-05	0.000115983	1.15E-05	-9.99E-05	-4.19E-05	-1.62E-05	-2.34E-05	-2.52E-05	-0.000327838	-0.000220626	-0.000277588	1.39E-05	-7.72E-05	-0.000152632	8.39E-05
Zfp109	0.000636934	0.001278656	-0.000502829	-0.001214992	0.001404011	-0.001372147	0.000250907	0.002419766	-0.000239959	-1.13E-05	0.000331513	-0.003517702	-0.004260086	0.001795871	0.002157271	0.004025555	0.000686664	0.000511848	0.001936798	0.001760363	-0.001564767	-0.003248398	0.000362425	-0.001561136	-0.002042469	-0.000923817	-0.002344379	0.000200612	0.001044579	0.000105655	-0.001965883	-0.001365365	0.003449385	0.002028195	-0.001803877	0.002118845	-0.00049497	-0.000207313	-0.00140997	-0.001551813	-0.000834434	0.00494069	-0.002376331	-0.001276712	-0.001160158	0.003087726	0.001898753	-0.000777037	-0.003251714	0.001831702	-0.002550045	0.000114173	0.001152951	0.002782374	0.001456158	-0.004379628	-7.56E-05	-0.001497175	-0.002127963	0.0021949	0.001121881	-0.000334028	0.002465727
Zfp110	0.000569407	0.000248387	4.68E-05	-2.82E-05	0.000297449	0.00025526	0.00025666	-3.36E-05	0.000123118	-4.31E-05	-8.95E-05	0.00030319	-0.000203894	0.000128273	-0.000161861	-0.000262405	3.44E-06	-7.28E-05	-0.000134291	0.000348103	0.000485256	-6.64E-05	0.000468913	8.04E-05	3.44E-05	0.000184017	-4.12E-05	0.000852496	-0.004215828	0.000642805	2.45E-05	0.000118971	4.70E-05	-2.94E-05	0.000118292	0.000983759	-0.000460853	-2.88E-05	0.000228432	0.000166493	0.000135614	-0.000121918	0.000157962	-0.00022243	4.35E-05	-1.42E-05	-0.000291227	-0.000214261	-0.000154697	-3.62E-05	0.000186713	-0.000213199	3.70E-05	4.50E-05	0.000133499	-7.05E-05	0.000753547	0.000578082	0.000172354	-0.000202335	8.51E-05	0.000178296	5.40E-05
Zfp111	-0.001001423	-0.001268376	-0.001884587	0.001501916	0.000761943	0.000285519	0.004596164	-0.003073545	-0.003557382	0.005490912	-0.00145094	-0.001381028	-0.000160516	-0.001769661	-0.001152099	-0.002494679	-0.001005248	-0.00141869	0.000420214	-0.000139365	-0.000683419	0.004021792	-0.001235197	0.001371366	-0.001779907	-0.003996989	0.001725325	-0.003792199	0.001638515	0.004272557	0.001347572	0.001054092	-0.002812934	0.000899489	0.001790205	0.001564705	-0.002210962	0.004697409	0.000684254	-0.000681546	-0.001245056	0.005502188	-0.000295269	-0.001284803	-0.00173191	-0.001979974	0.000946009	-0.001062734	-0.001450255	0.00141459	-0.003400262	0.002411846	-0.001357655	0.003844193	-0.001546886	-0.00172676	0.001386296	-0.002552168	-0.003047577	0.001120803	0.002304523	0.001863694	0.001858364
Zfp113	0.000138476	0.001348423	0.001028616	7.07E-05	0.000133758	0.000181006	4.33E-05	-0.000625805	0.000151914	0.000216671	-0.000799681	-0.000130435	-0.000620864	0.001840646	0.000126658	0.001924073	-0.000237914	-7.53E-05	0.00048408	0.000612904	-0.002539087	0.001634031	0.001339442	0.000598176	-0.002951272	-0.00129922	0.001491169	0.001001597	-0.003916602	-0.003258236	0.002982422	0.001404953	-0.003867649	0.000539787	0.001452361	0.002044379	-0.001602775	-0.003302338	-0.000130781	0.000749076	0.000447106	-0.000205057	0.001189719	0.001125425	0.000105103	-0.000661369	-0.000375293	0.000609734	0.00061157	0.000727674	-0.000290463	-0.000745138	0.000640068	-0.000267813	-0.000599765	0.000137191	0.000405047	0.000683417	-0.000187438	-0.000650952	-0.000186325	0.000235456	2.56E-05
Zfp119a	-0.000515739	-0.000169996	0.000146006	0.000154188	-1.83E-05	-0.00052669	9.47E-05	-0.000962212	-0.000171827	0.000261869	-0.000262721	-0.001470503	-0.00097404	-0.000312521	-7.07E-05	-0.000297253	0.000713553	0.000334522	-0.000104955	-0.000328444	-0.000665143	0.000264536	-0.000328865	0.005390047	-0.000427191	-0.00042197	0.000305834	0.000216902	-6.04E-05	5.58E-06	6.55E-05	0.000170561	-0.000223195	0.000144954	0.000239011	-0.000469166	0.000390698	0.000218867	-0.000268812	1.86E-05	-0.00037586	-0.000297687	0.000135636	0.000349749	-0.000397938	-0.000198483	0.00045694	-0.000506237	0.000117061	8.89E-06	-0.000552723	0.000588307	-0.000242261	6.00E-05	8.11E-05	-0.000587344	-8.78E-05	-0.000189085	-0.000454421	-0.000333964	2.29E-05	-0.000380147	0.000574619
Zfp12	-0.000531548	-0.000516558	-0.000669547	-0.00050451	-0.000211599	-0.000744424	0.002475783	0.001452425	-0.006264674	0.000597768	0.002589869	0.000226466	0.001046384	0.003023008	0.002943319	-0.002861639	-0.000831746	0.002152019	0.003616289	-0.004705969	-0.000665338	-0.001016717	-0.000526503	-0.001522723	-0.000398931	0.000639801	-0.000443404	0.000267408	0.000850178	-0.000239256	-0.001024675	0.003906764	-0.000766914	-0.00042796	-0.00164804	0.000925986	-4.60E-05	-7.79E-05	-0.002103649	-0.000775723	-0.000164966	-0.000382256	0.000630613	0.000377633	0.000574046	-0.000690736	0.000590994	-0.000514228	-0.000581777	0.001734521	4.88E-05	0.001091962	-0.001353069	0.000180715	-5.69E-05	-0.000699809	-0.001486375	-0.000610643	0.000856065	0.002223987	-0.001619231	-0.000234804	0.002127164
Zfp125	0.000453281	0.000376249	0.00043497	8.48E-05	0.000633037	-8.48E-06	0.000227726	0.000569895	-0.000639293	0.000293284	-0.000412982	-0.000244248	-0.000126435	-0.000226856	0.000111887	-7.40E-05	-0.00033276	0.000249922	-6.69E-05	-0.000417609	0.000177692	-0.000434181	-0.000341857	0.000169995	0.000873711	0.00032147	6.55E-05	0.000140387	-0.000157162	-0.000315877	-0.000368381	0.000212218	-0.000269101	-0.002145911	0.000456757	0.000283774	0.000827886	0.000408088	0.001285506	-0.000398336	-0.000130971	-0.003791022	0.001269176	0.000906085	-0.002052493	0.000529586	-0.000618227	0.000619784	-0.002628867	-0.000257589	0.002989048	0.00022071	0.000359583	0.001291629	0.001684496	-0.000783183	-8.55E-05	-0.00225499	0.000658049	5.23E-05	-1.77E-05	0.000856303	0.000723939
Zfp128	-0.000338223	-0.00050766	0.000384472	-0.000112516	-0.000506895	0.000471007	0.001991463	0.002681937	0.003165425	0.001110387	-0.002876909	0.00216787	0.003502294	0.001762396	-0.003791351	-0.001027808	-0.004643464	0.002475218	-0.003183266	0.002381005	-0.002344921	0.002494845	-0.000292057	-0.003019348	-0.000373537	-0.000511004	-0.000524026	-0.000652124	-0.000300909	-5.10E-05	-0.000104614	-0.001717608	-0.000260833	0.000208031	0.000864644	-0.000120983	-3.86E-05	0.001299011	-0.000449421	-0.000236551	-0.000584135	6.68E-06	0.000806095	7.41E-05	0.000491749	-0.000340157	-0.000310128	0.000126135	0.000169402	-0.000741104	-0.000553305	-0.00078864	0.000152377	-0.000471687	0.000283322	0.000549117	-0.001465664	-0.000545085	0.002578591	-0.000445899	0.003772364	-0.000650858	-0.001858757
Zfp13	-0.00100161	-0.000884999	-0.002654004	-0.002418468	0.000530704	0.002756492	0.000256039	-0.001225395	-0.001122797	0.001439667	-0.001020464	0.000188705	0.000195249	0.000630035	-0.000836316	-0.002657176	-0.001936649	0.001364887	-0.002351443	0.002035005	-3.36E-05	0.000622798	0.003065808	-4.19E-05	0.000850192	-0.000425127	-0.000149926	0.000859365	0.000207498	0.000648094	0.002728359	0.003349385	0.001442194	-0.001526118	-0.005277455	0.000235073	-0.000620225	0.001618915	-0.001052984	-0.002446413	-0.002389024	-0.002535633	0.004160729	0.003391761	-0.001960246	-0.00182539	-0.00331731	-0.001376127	0.004321391	0.000450059	-0.001622924	0.00060165	0.000463963	0.000241395	-0.000630471	5.20E-05	8.43E-05	0.000688184	0.00062125	0.002052745	0.000628002	0.002321375	0.001244672
Zfp14	-0.000456188	-0.000107163	-8.61E-05	5.43E-05	9.97E-05	-0.000332612	-7.01E-05	9.99E-05	0.000364716	0.000113955	-0.000643555	-0.000240656	-0.000149318	-0.000180065	-2.08E-05	0.000652612	1.64E-05	5.89E-05	0.000287391	-4.54E-05	-0.000206898	-0.000117242	0.000446684	-0.000534333	-0.000158413	-3.25E-05	-0.000275454	0.000336348	0.000304027	0.000174327	-1.02E-05	-0.000675916	7.36E-05	-7.51E-05	0.000220373	-0.000186923	7.66E-05	0.00027704	-0.000328575	-0.000445304	6.05E-05	-0.00036657	0.000672349	-0.000243847	-0.000139322	-0.000428233	0.000227227	-4.56E-05	0.000350748	-0.00121974	-0.000360623	-0.000568224	-0.000200199	-0.000422162	0.000415432	-0.000564042	-0.001227669	-0.000678724	0.002519224	0.003664895	-0.000643203	-0.000361066	-0.000334378
Zfp142	0.000436725	-0.002671353	5.08E-05	3.91E-05	8.71E-05	0.000252343	-5.75E-05	-0.000240374	-4.90E-05	0.000588851	0.00012739	-0.000132273	9.43E-05	7.97E-05	3.13E-06	-0.000731339	-0.000259364	0.000523908	-3.87E-05	-1.81E-05	0.000692796	-3.88E-05	-2.55E-05	-1.20E-05	0.000248653	0.0002914	0.000551988	-0.000103135	4.64E-05	0.000268137	-0.000239292	1.79E-05	0.000169383	1.34E-05	-0.000363891	0.000223979	8.47E-05	-5.05E-05	1.76E-05	3.90E-05	-9.28E-05	-3.32E-05	-0.000205628	0.000130603	0.00017694	0.000419865	6.42E-05	-0.000230215	0.000147862	0.000150568	0.000350919	2.30E-05	0.000343322	7.03E-05	-4.09E-05	-0.000131338	9.75E-05	0.000341914	0.000203552	-2.44E-05	4.74E-05	8.11E-05	-4.90E-05
Zfp143	0.00028177	-0.001794155	0.00023585	-0.000511284	2.76E-05	0.000426003	0.000377128	-0.000438951	-0.000690831	0.001111776	-0.000164288	-0.000706417	-0.000273559	-0.000240874	0.000401542	-0.00134166	2.46E-06	0.00087485	-1.01E-05	0.001041111	0.000975538	0.00041858	0.000426675	-0.000728618	0.001588233	0.002162523	-0.002504344	-0.000135979	-0.000708295	0.001073483	-0.000593369	2.66E-05	0.000967658	-0.000538929	0.000369416	0.000236595	-0.005497882	0.002192435	0.000121334	0.000690548	0.000232926	0.000288656	0.000207176	0.000124722	0.000141749	0.000331715	0.000497188	-0.000267453	0.000889187	-0.003695583	0.000473319	0.002014735	-0.002790073	-0.000135879	0.000762031	-1.84E-05	0.000500432	0.000608207	0.000539227	0.00100529	-0.000112417	0.000463983	4.15E-05
Zfp146	-0.001722526	0.000406318	0.000220009	9.44E-05	0.000186835	0.000259029	-7.83E-05	-8.55E-05	-0.000175628	0.000210509	6.44E-05	0.000259035	0.000140017	0.000665073	8.71E-05	0.000126329	-0.000162795	0.000422433	-8.62E-05	0.00018012	-0.002684468	0.000525303	7.25E-05	0.000275648	0.00026622	7.86E-05	0.000493574	0.000278792	0.000129435	-0.000174008	-0.000186228	-0.00023949	-0.000121858	6.70E-05	-6.35E-05	0.000389682	-0.000175525	-3.96E-05	-7.84E-05	5.83E-05	9.92E-06	-0.000220868	2.80E-05	0.000129867	5.92E-05	-5.97E-05	-2.67E-05	4.98E-06	2.53E-05	-7.76E-05	-0.00019112	7.20E-05	0.000140784	0.000106863	-8.68E-05	8.20E-05	0.000124336	0.000247808	0.000149281	-0.000137378	0.000241574	4.32E-05	-0.000234826
Zfp157	-0.001775884	-0.001152628	0.00147611	0.000380182	-0.000219061	0.00105739	-0.000607963	-0.000441175	-0.000581134	0.001575923	0.00043217	-0.001435957	-0.000958837	0.000510982	0.00029995	0.001145734	-0.000401423	0.001205837	0.000504558	0.000456322	0.001025734	0.000782951	-0.004157675	0.00068887	-0.001209839	-0.000107689	-0.001168403	0.000829253	0.00114147	-0.003997517	0.002492017	0.000140625	0.001316017	-0.001726634	0.000769878	-0.002505504	-5.80E-05	-0.002517277	0.000320328	-0.003652326	0.001355128	-0.003579608	0.003074551	0.00286775	-0.001233998	0.001008507	0.001445331	0.00070777	-0.002707781	0.000805434	0.002336112	0.000893116	-0.002524762	0.000994649	0.001522173	-0.00016194	1.75E-05	0.000615563	-0.000206789	0.000198179	-0.00033802	0.00145411	0.000942325
Zfp160	0.000855806	0.000255237	0.000642862	-0.000661976	-0.000901975	-0.000550212	-0.002718885	-0.003513216	0.003098074	-0.000561806	0.001826832	0.003024389	0.001006756	-3.63E-05	0.004307555	-0.003365522	-0.001011815	-0.000212889	-0.002680535	-8.08E-06	-0.000515799	0.000232402	0.000147317	0.001570135	-8.04E-05	6.37E-05	0.000140511	0.002637297	-0.002168286	0.000571757	2.06E-06	8.14E-05	0.00018869	3.34E-06	-0.000306214	0.001949897	0.000384578	-0.000513913	-0.000711746	0.000216507	-0.000146685	-0.000669375	0.000109786	-0.000172686	-0.000637381	-0.001371234	-0.001286023	-0.000411842	-0.000189059	0.000183912	-3.91E-05	-0.000276935	0.000378274	0.003528991	-0.003036512	0.002500899	0.000825562	0.000713598	0.001884624	-0.002377641	-0.002947508	0.001278519	4.21E-05
Zfp161	0.000263636	0.000732338	0.000544261	0.000335025	-0.000131822	0.000206841	4.42E-05	-0.000390295	0.000206441	0.000239394	-0.000150138	-0.000287978	4.67E-06	0.001309647	-0.000111986	0.000915131	-0.000556778	0.000474103	0.000102446	4.84E-06	-0.002002089	0.001079351	-0.00010756	0.000946379	-0.004054472	-0.000105548	0.001160718	0.000771814	0.000868299	0.000224276	-0.000100547	0.000108952	0.000199001	0.00076299	-0.000471338	-0.002689457	0.000994187	0.000399834	-0.00024276	-2.50E-06	-0.000252428	-0.000111693	0.000166014	0.00019586	0.000290595	-0.00045319	0.000295398	8.17E-05	0.000361651	-0.000223148	-0.00039414	-6.82E-05	-4.34E-05	-0.000246449	-8.91E-05	-3.79E-05	0.000402595	-0.000130785	0.000285777	-9.46E-05	-6.98E-05	2.13E-05	-0.000486633
Zfp167	-0.00052224	-0.000476001	-0.000515795	-7.66E-05	2.94E-05	-0.000113929	-0.000140357	-2.95E-05	0.000173763	0.000182572	-0.000534462	-6.48E-05	-0.00017854	-0.000313929	-0.000624902	0.000629493	0.00038241	0.000103509	-0.000117008	-0.000516772	-0.000293876	-0.000209658	-0.000796583	0.000639552	-0.000193365	0.000125415	-0.000593352	-0.000524663	0.000682385	0.000563314	-0.00055735	-0.000409732	-0.000192682	0.000685651	0.000769229	-0.000117917	0.000331401	-0.000644091	-0.000639842	-0.000982502	-0.000604044	-0.000107288	0.000793928	-0.000707076	0.000461596	-0.001221447	0.005037283	-0.000591273	-0.000596084	0.002341213	-0.00079211	0.002474566	-0.001940966	-0.000351607	-0.000363246	-0.000746941	-0.000389278	-0.000374374	-0.001326436	0.003095923	-0.000722308	-0.000616333	4.41E-05
Zfp169	0.0011522	-0.002052798	-0.002457381	-0.000125619	-0.000925751	-0.000174887	-0.00092472	0.001525102	0.000303933	0.000941967	0.001215366	0.000214603	-0.000257736	0.000456307	-0.000799402	0.000780542	-0.001015892	0.000438156	0.000214999	-0.000720383	0.001040059	0.001020242	-0.002601809	0.000394012	-0.003742491	0.003685814	0.001091664	-0.003644399	0.004211392	0.000710639	0.001787174	-0.001054712	-0.001097372	0.001952675	-0.000776235	-0.001181762	-0.001230511	-0.004024858	-0.001895637	0.001503661	-0.004964653	0.000343085	0.00140463	0.001951722	0.001434355	0.000359921	0.001593648	0.002460356	0.000787578	0.00196176	-4.41E-05	0.000371847	5.80E-05	-0.001054348	1.34E-06	0.000922708	-0.001598772	-0.000989337	0.001759371	0.001052007	-0.001943545	0.002316745	-0.001111466
Zfp174	0.001493274	-0.000221492	-0.00020114	-0.000177771	-0.000335443	-0.000175405	-0.000179059	7.07E-05	0.000245785	4.85E-05	-0.000360423	-0.00017803	-0.000250228	-0.00018125	-0.00025495	-0.000126919	-0.000257524	-2.00E-05	9.46E-05	-0.000132779	-0.000327703	5.16E-05	-0.000257135	0.000492827	0.000292111	1.82E-05	-0.000373606	-0.000139825	8.40E-05	0.000263378	-0.000140271	-3.14E-05	3.57E-05	-8.19E-05	0.000471013	-0.000354688	8.18E-05	-5.17E-06	0.000108444	-0.000193377	-5.16E-05	0.000208817	8.89E-05	0.000123248	-0.000177874	3.56E-05	-9.76E-05	-0.000206727	-0.000369678	-0.001398441	6.59E-05	0.004176271	-0.000399965	6.56E-05	-0.000276349	-1.84E-05	-7.04E-05	-0.000285796	-0.000631217	-0.000226988	-0.000226623	-0.000387608	-0.000116045
Zfp182	0.000597085	0.000243838	0.000260833	-0.000314025	-0.000398405	0.000397215	-0.000740164	-0.001703698	-0.001040503	0.000556662	-0.001485985	0.004677328	0.002454389	-0.001479123	0.002876323	0.005305862	-0.000499018	-0.000665307	-0.002786987	-0.000967267	0.002710549	-0.001907595	0.000886004	-0.003379639	-0.000872541	0.000869003	-0.000278604	0.003308369	-0.001629301	0.000127438	-7.27E-05	5.37E-05	-0.000239956	-0.000653213	0.000296961	-0.001565502	-8.20E-05	-0.001143957	0.000275408	6.57E-05	0.000196764	-0.00040099	-0.001234692	0.000565958	-0.000272785	0.000343593	-0.000599367	-0.000376104	0.000567573	-0.000415391	2.24E-05	-0.000395014	0.000795797	-0.000532729	-0.000854444	-0.00054628	0.003095229	-3.79E-05	-0.000832978	-0.00023001	-0.002763867	0.001946698	-0.000492391
